epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,210.845,1.23274,0.43866,0.00828,0.5655,0.66222,0.59574,0.30469,1.8519,1.38559,0.01776,0.00151879,0.00151879,0.00151879
180,211.997,1.28486,0.47233,0.00709,0.556,0.68189,0.61558,0.323,1.8703,1.22135,0.01774,0.00151795,0.00151795,0.00151795
181,213.158,1.23923,0.4946,0.00786,0.62563,0.70714,0.63711,0.3289,1.87609,1.16253,0.01926,0.00151712,0.00151712,0.00151712
182,214.302,1.12014,0.45754,0.00661,0.63552,0.6828,0.64204,0.32896,1.84123,1.19411,0.01834,0.00151629,0.00151629,0.00151629
183,215.452,1.16435,0.48266,0.00801,0.74504,0.65159,0.69007,0.35225,1.82596,1.1463,0.01872,0.00151545,0.00151545,0.00151545
184,216.58,1.20262,0.49729,0.00886,0.79834,0.6557,0.71212,0.37565,1.81583,1.05685,0.01843,0.00151462,0.00151462,0.00151462
185,217.762,1.24205,0.55685,0.0076,0.68485,0.60952,0.61006,0.32278,1.80187,1.1261,0.01853,0.00151379,0.00151379,0.00151379
186,218.959,1.3505,0.4882,0.00994,0.85142,0.58175,0.61197,0.32254,1.8471,1.23899,0.01888,0.00151296,0.00151296,0.00151296
187,220.145,1.02139,0.3819,0.00833,0.7544,0.6373,0.61312,0.30731,1.97199,1.20734,0.02051,0.00151212,0.00151212,0.00151212
188,221.361,1.08514,0.39109,0.00639,0.76749,0.64927,0.64906,0.30191,2.0183,1.30362,0.02096,0.00151129,0.00151129,0.00151129
189,222.603,1.15998,0.44402,0.00686,0.75011,0.6731,0.66548,0.32887,1.96153,1.24542,0.01995,0.00151046,0.00151046,0.00151046
190,223.762,1.12775,0.44464,0.00798,0.7952,0.66587,0.66207,0.3286,1.88631,1.20763,0.01835,0.00150963,0.00150963,0.00150963
191,224.91,1.26476,0.47151,0.0062,0.67108,0.6381,0.59952,0.2936,1.91127,1.24078,0.01831,0.00150879,0.00150879,0.00150879
192,226.069,1.3494,0.53386,0.00813,0.71824,0.65911,0.64681,0.335,1.91633,1.19536,0.01852,0.00150796,0.00150796,0.00150796
193,227.233,1.17534,0.48603,0.00804,0.62989,0.69365,0.6119,0.32307,1.86276,1.16407,0.01737,0.00150713,0.00150713,0.00150713
194,228.366,1.18465,0.49324,0.00618,0.68079,0.7301,0.65636,0.327,1.81433,1.18859,0.01723,0.0015063,0.0015063,0.0015063
195,229.521,1.23946,0.49267,0.00739,0.67503,0.74921,0.64408,0.31843,1.83156,1.21961,0.01733,0.00150546,0.00150546,0.00150546
196,230.67,1.06589,0.4909,0.00767,0.71998,0.70714,0.6507,0.31242,1.88486,1.2673,0.0182,0.00150463,0.00150463,0.00150463
197,231.833,1.13158,0.48294,0.00838,0.66874,0.73492,0.63055,0.30786,1.87344,1.26509,0.01695,0.0015038,0.0015038,0.0015038
198,233.064,1.20814,0.45477,0.00697,0.73164,0.67937,0.62954,0.31577,1.85819,1.23662,0.01616,0.00150296,0.00150296,0.00150296
199,234.269,1.18095,0.42565,0.00908,0.67148,0.69365,0.63259,0.31932,1.83168,1.18817,0.01595,0.00150213,0.00150213,0.00150213
200,235.422,1.05106,0.45982,0.00667,0.65484,0.70714,0.62294,0.32447,1.87022,1.175,0.01679,0.0015013,0.0015013,0.0015013
201,236.56,1.17645,0.58672,0.00643,0.71227,0.71527,0.67052,0.3248,1.87236,1.17532,0.01734,0.00150047,0.00150047,0.00150047
202,237.768,1.21309,0.42235,0.00725,0.72099,0.7972,0.67647,0.31525,1.85843,1.15379,0.01731,0.00149963,0.00149963,0.00149963
203,239.003,1.053,0.42409,0.00655,0.68298,0.80137,0.67045,0.31036,1.8445,1.20398,0.01692,0.0014988,0.0014988,0.0014988
204,240.215,1.0584,0.42442,0.00605,0.79459,0.69286,0.66954,0.3273,1.82162,1.2226,0.01758,0.00149797,0.00149797,0.00149797
205,241.411,1.0084,0.37035,0.00739,0.73955,0.73492,0.68485,0.34405,1.84392,1.21519,0.01742,0.00149714,0.00149714,0.00149714
206,242.585,1.03447,0.47561,0.0084,0.79324,0.67937,0.68752,0.35878,1.84913,1.23298,0.01727,0.0014963,0.0014963,0.0014963
207,243.748,1.127,0.42355,0.00657,0.64986,0.72143,0.66546,0.34453,1.88235,1.21131,0.0177,0.00149547,0.00149547,0.00149547
208,244.946,1.22755,0.46102,0.00872,0.6818,0.72143,0.67758,0.34753,1.87207,1.17779,0.01757,0.00149464,0.00149464,0.00149464
209,246.125,1.04829,0.38607,0.00733,0.74569,0.72143,0.72325,0.34935,1.93199,1.11736,0.01868,0.00149381,0.00149381,0.00149381
210,247.27,0.99095,0.49834,0.00711,0.78764,0.66587,0.70137,0.35043,1.9066,1.07559,0.01779,0.00149297,0.00149297,0.00149297
211,248.431,0.98997,0.51088,0.00788,0.64334,0.64399,0.57956,0.31352,1.85887,1.18606,0.01722,0.00149214,0.00149214,0.00149214
212,249.594,0.98206,0.41968,0.00632,0.59789,0.6373,0.54489,0.28734,1.83645,1.23278,0.0163,0.00149131,0.00149131,0.00149131
213,250.764,0.97808,0.4875,0.00689,0.6284,0.6373,0.59501,0.30006,1.87992,1.21648,0.01637,0.00149047,0.00149047,0.00149047
214,252.019,1.04018,0.42153,0.00628,0.67355,0.58722,0.59853,0.32255,1.88753,1.21387,0.01705,0.00148964,0.00148964,0.00148964
215,253.234,1.16835,0.47692,0.00739,0.72164,0.62225,0.64807,0.3272,1.92357,1.17278,0.01787,0.00148881,0.00148881,0.00148881
216,254.406,0.99761,0.37177,0.00771,0.72354,0.72036,0.66144,0.32609,1.89938,1.14686,0.01805,0.00148798,0.00148798,0.00148798
217,255.573,1.08673,0.43324,0.0093,0.67043,0.75898,0.6732,0.32289,1.89714,1.16936,0.01802,0.00148714,0.00148714,0.00148714
218,256.711,1.15438,0.42804,0.00799,0.62516,0.74841,0.70848,0.33371,1.95171,1.16391,0.0185,0.00148631,0.00148631,0.00148631
219,257.847,1.19545,0.44595,0.00704,0.82855,0.58552,0.70293,0.32861,1.99298,1.23856,0.01894,0.00148548,0.00148548,0.00148548
220,258.995,1.03048,0.4461,0.00562,0.78702,0.56746,0.66389,0.31506,2.03013,1.24318,0.01981,0.00148465,0.00148465,0.00148465
221,260.145,1.0193,0.40207,0.0071,0.73522,0.63015,0.68781,0.31391,2.05731,1.26346,0.01856,0.00148381,0.00148381,0.00148381
222,261.308,1.05407,0.42048,0.00662,0.72388,0.67937,0.68018,0.30457,2.03608,1.29798,0.01776,0.00148298,0.00148298,0.00148298
223,262.481,1.1528,0.51688,0.00623,0.77822,0.6338,0.65457,0.32331,1.9934,1.40697,0.0169,0.00148215,0.00148215,0.00148215
224,263.653,1.06436,0.49442,0.006,0.74831,0.63346,0.63361,0.30781,2.02114,1.44682,0.01634,0.00148132,0.00148132,0.00148132
225,264.799,1.13025,0.52649,0.00685,0.70337,0.61932,0.61661,0.29745,2.00088,1.50026,0.0161,0.00148048,0.00148048,0.00148048
226,265.988,1.13153,0.43693,0.00646,0.61676,0.60952,0.59377,0.3184,1.89287,1.42398,0.01659,0.00147965,0.00147965,0.00147965
227,267.156,1.03034,0.37139,0.00667,0.71089,0.62381,0.62224,0.31678,1.87252,1.32226,0.01641,0.00147882,0.00147882,0.00147882
228,268.307,1.11863,0.51675,0.00738,0.73245,0.58569,0.6291,0.31795,1.94197,1.31927,0.01643,0.00147798,0.00147798,0.00147798
229,269.493,1.09227,0.43118,0.00675,0.79838,0.53968,0.65387,0.31518,1.90421,1.25405,0.01588,0.00147715,0.00147715,0.00147715
230,270.67,1.07274,0.418,0.00568,0.61949,0.69365,0.67477,0.34948,1.91761,1.12651,0.01608,0.00147632,0.00147632,0.00147632
231,271.835,1.07452,0.48472,0.00659,0.5746,0.70714,0.63553,0.32024,1.89823,1.14981,0.0149,0.00147549,0.00147549,0.00147549
232,272.973,1.05496,0.39777,0.00702,0.64942,0.70069,0.64766,0.32979,1.90178,1.15531,0.01548,0.00147465,0.00147465,0.00147465
233,274.189,1.03552,0.38819,0.00619,0.66552,0.68838,0.63617,0.32621,1.89163,1.32862,0.01532,0.00147382,0.00147382,0.00147382
234,275.404,0.94823,0.36652,0.00668,0.62114,0.73492,0.6468,0.33695,1.86372,1.23848,0.01534,0.00147299,0.00147299,0.00147299
235,276.592,0.99232,0.38019,0.00584,0.63154,0.67937,0.62279,0.32236,1.90698,1.2628,0.01552,0.00147216,0.00147216,0.00147216
236,277.778,1.0179,0.42531,0.00518,0.69383,0.59375,0.59656,0.30699,1.99182,1.20497,0.01813,0.00147132,0.00147132,0.00147132
237,278.911,1.02534,0.42534,0.00613,0.63844,0.59524,0.55385,0.29886,1.97402,1.24097,0.0172,0.00147049,0.00147049,0.00147049
238,280.087,1.01792,0.44873,0.00589,0.62162,0.59524,0.55093,0.30144,1.93735,1.24918,0.01685,0.00146966,0.00146966,0.00146966
239,281.236,0.98674,0.3879,0.00621,0.61387,0.6373,0.57901,0.31054,1.91278,1.23968,0.01663,0.00146883,0.00146883,0.00146883
240,282.381,0.97151,0.38545,0.00715,0.62147,0.67789,0.56781,0.31756,1.89639,1.21246,0.01717,0.00146799,0.00146799,0.00146799
241,283.532,0.96152,0.45288,0.00775,0.63939,0.63651,0.56652,0.29944,1.95355,1.221,0.01745,0.00146716,0.00146716,0.00146716
242,284.649,1.06159,0.42954,0.00626,0.654,0.62222,0.5727,0.30993,1.97449,1.17672,0.01786,0.00146633,0.00146633,0.00146633
243,285.787,1.11667,0.41676,0.00651,0.60776,0.60873,0.58719,0.31789,1.92068,1.20046,0.01781,0.00146549,0.00146549,0.00146549
244,286.907,0.96653,0.37595,0.00592,0.61447,0.60952,0.6303,0.32398,1.92153,1.23609,0.01783,0.00146466,0.00146466,0.00146466
245,288.058,0.97401,0.42419,0.00534,0.60981,0.66587,0.64975,0.32149,1.97865,1.18795,0.0188,0.00146383,0.00146383,0.00146383
246,289.169,0.98228,0.4191,0.00494,0.82156,0.55231,0.61525,0.3231,1.93474,1.21752,0.01844,0.001463,0.001463,0.001463
247,290.328,1.07525,0.37206,0.00677,0.92712,0.61032,0.65849,0.34477,1.90187,1.30718,0.01805,0.00146216,0.00146216,0.00146216
248,291.482,0.98314,0.43848,0.00519,0.90117,0.61032,0.6592,0.35598,1.82428,1.28969,0.01734,0.00146133,0.00146133,0.00146133
249,292.635,1.11853,0.43738,0.00755,0.77961,0.60943,0.64504,0.36015,1.8107,1.32681,0.01703,0.0014605,0.0014605,0.0014605
250,293.82,1.1742,0.44505,0.00703,0.79049,0.57771,0.63808,0.34265,1.80177,1.32734,0.01714,0.00145967,0.00145967,0.00145967
251,295,1.02708,0.39058,0.00681,0.7429,0.62302,0.62728,0.35568,1.83338,1.27159,0.01749,0.00145883,0.00145883,0.00145883
252,296.235,0.96812,0.43157,0.00581,0.64836,0.65503,0.62441,0.35144,1.85568,1.30235,0.01779,0.001458,0.001458,0.001458
253,297.419,0.94558,0.42956,0.00511,0.79933,0.58016,0.61306,0.33102,1.85986,1.33146,0.01831,0.00145717,0.00145717,0.00145717
254,298.598,0.91115,0.43757,0.00605,0.74066,0.60579,0.60707,0.3223,1.90916,1.25453,0.01883,0.00145634,0.00145634,0.00145634
255,299.759,1.00272,0.37858,0.00601,0.71673,0.56778,0.59597,0.31747,1.89707,1.29092,0.01896,0.0014555,0.0014555,0.0014555
256,300.922,0.95757,0.36291,0.00504,0.56308,0.70714,0.6442,0.32057,1.89195,1.25093,0.01824,0.00145467,0.00145467,0.00145467
257,302.099,0.95327,0.36669,0.00496,0.6538,0.66587,0.63859,0.32472,1.89023,1.29422,0.01717,0.00145384,0.00145384,0.00145384
258,303.324,1.04316,0.35453,0.00638,0.69085,0.67191,0.66436,0.31786,1.92314,1.26841,0.01695,0.001453,0.001453,0.001453
259,304.527,0.99874,0.33392,0.00609,0.69334,0.67937,0.65559,0.33718,1.89266,1.21247,0.01657,0.00145217,0.00145217,0.00145217
260,305.695,0.91117,0.43384,0.00541,0.65086,0.69286,0.65133,0.34229,1.99819,1.08872,0.01692,0.00145134,0.00145134,0.00145134
261,306.837,1.04763,0.40687,0.00631,0.69494,0.72063,0.67758,0.34677,2.03337,1.10969,0.01743,0.00145051,0.00145051,0.00145051
262,307.993,0.99708,0.48237,0.0063,0.71285,0.72015,0.64926,0.33374,2.00081,1.12321,0.01783,0.00144967,0.00144967,0.00144967
263,309.131,0.94404,0.3379,0.00601,0.75503,0.73242,0.68173,0.34205,1.93537,1.14094,0.01768,0.00144884,0.00144884,0.00144884
264,310.283,0.91011,0.37064,0.0048,0.7413,0.72995,0.68005,0.33487,1.96158,1.14465,0.01842,0.00144801,0.00144801,0.00144801
265,311.483,0.93753,0.34765,0.00834,0.80216,0.70293,0.68269,0.32196,2.01104,1.21048,0.01814,0.00144718,0.00144718,0.00144718
266,312.655,0.92497,0.34462,0.00492,0.71765,0.67977,0.60843,0.3048,2.02663,1.29803,0.01793,0.00144634,0.00144634,0.00144634
267,313.808,1.00374,0.35017,0.00501,0.66947,0.66236,0.59178,0.28819,2.04081,1.20146,0.01851,0.00144551,0.00144551,0.00144551
268,314.976,1.00628,0.33634,0.00599,0.66384,0.67937,0.63022,0.30717,1.9815,1.14577,0.01831,0.00144468,0.00144468,0.00144468
269,316.121,0.94062,0.31448,0.00499,0.74665,0.66746,0.65334,0.32931,1.95126,1.11534,0.01787,0.00144385,0.00144385,0.00144385
270,317.261,0.90284,0.33218,0.00506,0.79391,0.66136,0.67927,0.34315,1.92237,1.08596,0.01723,0.00144301,0.00144301,0.00144301
271,318.405,0.98762,0.37303,0.00589,0.70734,0.61816,0.61644,0.3332,1.95562,1.18527,0.01719,0.00144218,0.00144218,0.00144218
272,319.524,0.89151,0.34736,0.00446,0.76178,0.56587,0.63692,0.33108,1.96022,1.24881,0.0175,0.00144135,0.00144135,0.00144135
273,320.658,0.92718,0.35609,0.00545,0.68393,0.65846,0.66324,0.34198,1.97898,1.17733,0.01777,0.00144051,0.00144051,0.00144051
274,321.865,0.79813,0.34116,0.00528,0.7833,0.60727,0.65574,0.33595,1.94543,1.14424,0.01763,0.00143968,0.00143968,0.00143968
275,323.134,0.8768,0.30348,0.00461,0.70971,0.65293,0.65871,0.34168,1.94221,1.13204,0.01837,0.00143885,0.00143885,0.00143885
276,324.367,0.86624,0.32305,0.00524,0.7552,0.67276,0.65691,0.32559,1.98918,1.10673,0.02029,0.00143802,0.00143802,0.00143802
277,325.546,0.92251,0.33743,0.0065,0.66759,0.64231,0.63077,0.31164,2.01611,1.17744,0.01981,0.00143718,0.00143718,0.00143718
278,326.703,1.05565,0.41821,0.00659,0.69729,0.62381,0.63426,0.31416,2.0573,1.10584,0.01958,0.00143635,0.00143635,0.00143635
279,327.901,0.86782,0.38001,0.00481,0.7348,0.60952,0.62615,0.32157,2.02044,1.06584,0.01926,0.00143552,0.00143552,0.00143552
280,329.078,0.98804,0.47843,0.00506,0.69954,0.73413,0.67245,0.32797,1.9994,1.03106,0.01853,0.00143469,0.00143469,0.00143469
281,330.273,1.03319,0.4374,0.00573,0.77676,0.64016,0.67892,0.33193,1.99851,0.99733,0.01886,0.00143385,0.00143385,0.00143385
282,331.446,1.06216,0.36861,0.00527,0.78656,0.62254,0.67902,0.34215,1.92634,1.02333,0.01859,0.00143302,0.00143302,0.00143302
283,332.65,0.92875,0.35992,0.00464,0.66303,0.70517,0.68914,0.36285,1.96679,1.11056,0.01919,0.00143219,0.00143219,0.00143219
284,333.868,1.07985,0.43738,0.00558,0.78492,0.66673,0.68207,0.34812,1.97332,1.13788,0.01879,0.00143136,0.00143136,0.00143136
285,335.033,0.85225,0.34125,0.00471,0.72236,0.7063,0.69288,0.35438,1.9632,1.15831,0.01855,0.00143052,0.00143052,0.00143052
286,336.192,0.89616,0.32421,0.00505,0.74223,0.70714,0.7016,0.34187,1.99829,1.16118,0.01921,0.00142969,0.00142969,0.00142969
287,337.336,0.91472,0.40403,0.00542,0.68427,0.70714,0.70017,0.34336,2.00375,1.1693,0.01988,0.00142886,0.00142886,0.00142886
288,338.476,0.98322,0.36687,0.00529,0.74501,0.68124,0.69845,0.3343,1.9796,1.09597,0.0197,0.00142802,0.00142802,0.00142802
289,339.613,0.97069,0.41256,0.0053,0.66454,0.66796,0.673,0.329,1.96961,1.12506,0.01915,0.00142719,0.00142719,0.00142719
290,340.764,0.95259,0.33712,0.00666,0.78121,0.63373,0.69383,0.33945,1.94485,1.08402,0.01804,0.00142636,0.00142636,0.00142636
291,341.906,0.86077,0.36413,0.00589,0.81421,0.63275,0.69327,0.34984,1.89525,1.10913,0.01751,0.00142553,0.00142553,0.00142553
292,343.066,0.906,0.32519,0.0046,0.80696,0.6657,0.68437,0.3468,1.86805,1.11005,0.017,0.00142469,0.00142469,0.00142469
293,344.237,0.82038,0.32317,0.00461,0.81403,0.67937,0.68823,0.3532,1.83667,1.11359,0.0167,0.00142386,0.00142386,0.00142386
294,345.386,0.8107,0.34164,0.00431,0.71787,0.72143,0.71804,0.36013,1.85988,1.14458,0.01703,0.00142303,0.00142303,0.00142303
295,346.545,0.84925,0.30712,0.00524,0.71277,0.68965,0.68897,0.35049,1.89881,1.16068,0.01786,0.0014222,0.0014222,0.0014222
296,347.702,0.91645,0.35722,0.00609,0.74762,0.68986,0.67252,0.33279,1.90341,1.19091,0.0176,0.00142136,0.00142136,0.00142136
297,348.89,0.81767,0.3346,0.00564,0.72625,0.69306,0.67237,0.33122,1.88096,1.17785,0.01725,0.00142053,0.00142053,0.00142053
298,350.027,0.79114,0.27875,0.00448,0.69683,0.71903,0.67166,0.34623,1.86979,1.17548,0.01742,0.0014197,0.0014197,0.0014197
299,351.191,1.00633,0.36413,0.00475,0.70118,0.7346,0.65597,0.33109,1.88283,1.21904,0.01811,0.00141887,0.00141887,0.00141887
300,352.353,0.93744,0.35191,0.00555,0.61453,0.71644,0.61413,0.32296,1.89175,1.28606,0.01852,0.00141803,0.00141803,0.00141803
301,353.496,0.90497,0.33926,0.00604,0.59618,0.72143,0.61865,0.31448,1.89519,1.24529,0.01822,0.0014172,0.0014172,0.0014172
302,354.702,1.03821,0.39981,0.0065,0.61213,0.69344,0.61215,0.31876,1.87665,1.23896,0.01759,0.00141637,0.00141637,0.00141637
303,355.904,0.83959,0.34432,0.00481,0.68253,0.65652,0.63049,0.32805,1.8428,1.21832,0.01664,0.00141553,0.00141553,0.00141553
304,357.083,0.88915,0.41428,0.00501,0.63552,0.58845,0.57348,0.32136,1.84397,1.37693,0.01639,0.0014147,0.0014147,0.0014147
305,358.207,1.02624,0.36973,0.00593,0.62596,0.59563,0.57967,0.30959,1.8453,1.41077,0.016,0.00141387,0.00141387,0.00141387
306,359.452,0.97765,0.36636,0.00573,0.62342,0.64966,0.59308,0.29024,1.86743,1.29889,0.01609,0.00141304,0.00141304,0.00141304
307,360.682,0.96897,0.33333,0.00579,0.63015,0.63149,0.57272,0.26856,1.87137,1.29796,0.01629,0.0014122,0.0014122,0.0014122
308,361.899,0.95016,0.36797,0.00505,0.65351,0.60949,0.57785,0.28793,1.87228,1.30487,0.0166,0.00141137,0.00141137,0.00141137
309,363.075,0.94715,0.39565,0.00588,0.54097,0.66092,0.56107,0.28681,1.8911,1.35467,0.0165,0.00141054,0.00141054,0.00141054
310,364.298,0.91526,0.35451,0.00517,0.63939,0.67023,0.59508,0.30002,1.87646,1.26812,0.01652,0.00140971,0.00140971,0.00140971
311,365.48,0.85335,0.34451,0.00458,0.63273,0.68016,0.6069,0.29242,1.87674,1.28243,0.01717,0.00140887,0.00140887,0.00140887
312,366.623,0.88381,0.32393,0.00568,0.67536,0.68016,0.61055,0.29884,1.86437,1.34009,0.01588,0.00140804,0.00140804,0.00140804
313,367.757,0.94271,0.40177,0.00657,0.61674,0.75138,0.6298,0.31628,1.87553,1.30662,0.01578,0.00140721,0.00140721,0.00140721
314,368.896,0.89985,0.31572,0.00536,0.62577,0.76583,0.63878,0.32662,1.83217,1.2691,0.0157,0.00140638,0.00140638,0.00140638
315,370.038,0.92791,0.37936,0.00592,0.59389,0.74921,0.62738,0.32905,1.83588,1.2452,0.01612,0.00140554,0.00140554,0.00140554
316,371.206,0.91808,0.33773,0.00516,0.67993,0.67937,0.67531,0.35619,1.8946,1.09626,0.01842,0.00140471,0.00140471,0.00140471
317,372.367,0.93862,0.31177,0.00686,0.76588,0.72143,0.70869,0.36507,1.87105,1.08256,0.01834,0.00140388,0.00140388,0.00140388
318,373.531,0.95628,0.4232,0.00526,0.74301,0.73983,0.71538,0.37884,1.82845,1.06644,0.01735,0.00140304,0.00140304,0.00140304
319,374.701,0.86354,0.34636,0.00557,0.69328,0.76349,0.73505,0.36884,1.84231,1.05843,0.01712,0.00140221,0.00140221,0.00140221
320,375.863,0.84755,0.29189,0.00385,0.79533,0.73571,0.73152,0.35975,1.88616,1.03643,0.01779,0.00140138,0.00140138,0.00140138
321,377.014,0.80466,0.28474,0.00424,0.70289,0.80854,0.74288,0.34097,1.89752,1.06541,0.01902,0.00140055,0.00140055,0.00140055
322,378.155,0.92312,0.34094,0.00595,0.75287,0.67899,0.74023,0.34435,1.92269,1.09476,0.01818,0.00139971,0.00139971,0.00139971
323,379.296,1.05035,0.38494,0.0054,0.73734,0.69365,0.70647,0.33972,1.92924,1.11686,0.01707,0.00139888,0.00139888,0.00139888
324,380.463,0.8369,0.37874,0.00703,0.7334,0.69286,0.70915,0.3549,1.93415,1.14545,0.01731,0.00139805,0.00139805,0.00139805
325,381.628,0.91677,0.31509,0.00606,0.72847,0.72063,0.69544,0.35494,1.91578,1.12705,0.01701,0.00139722,0.00139722,0.00139722
326,382.771,0.91664,0.34219,0.00517,0.66932,0.77674,0.70365,0.36407,1.89494,1.0803,0.01712,0.00139638,0.00139638,0.00139638
327,383.925,0.85693,0.32122,0.00558,0.61787,0.73492,0.69224,0.374,1.8943,1.10087,0.01653,0.00139555,0.00139555,0.00139555
328,385.075,0.78608,0.34692,0.00525,0.64643,0.74046,0.65542,0.3523,1.90696,1.06799,0.01663,0.00139472,0.00139472,0.00139472
329,386.225,0.83546,0.25811,0.00442,0.63219,0.7249,0.66288,0.36496,1.90014,1.05053,0.0168,0.00139389,0.00139389,0.00139389
330,387.372,0.92641,0.33034,0.00598,0.8212,0.65159,0.68167,0.36676,1.88949,1.09721,0.01716,0.00139305,0.00139305,0.00139305
331,388.537,0.78497,0.30446,0.00466,0.83257,0.66587,0.71784,0.36133,1.91636,1.10916,0.0174,0.00139222,0.00139222,0.00139222
332,389.68,0.71149,0.26654,0.00456,0.72021,0.70522,0.69902,0.34273,1.93503,1.09556,0.01737,0.00139139,0.00139139,0.00139139
333,390.819,0.83724,0.3214,0.00541,0.62525,0.72515,0.67894,0.34032,1.93348,1.10111,0.01741,0.00139055,0.00139055,0.00139055
334,391.937,0.70229,0.30691,0.00456,0.66133,0.73553,0.66842,0.33751,1.89933,1.12444,0.01699,0.00138972,0.00138972,0.00138972
335,393.088,0.79669,0.27828,0.00442,0.75618,0.63394,0.65357,0.35396,1.87291,1.11258,0.01689,0.00138889,0.00138889,0.00138889
336,394.259,0.85624,0.31803,0.00466,0.70479,0.65238,0.65324,0.35368,1.82365,1.21865,0.01584,0.00138806,0.00138806,0.00138806
337,395.401,0.83452,0.2913,0.00563,0.62194,0.68016,0.6306,0.34978,1.81225,1.30012,0.0156,0.00138722,0.00138722,0.00138722
338,396.536,0.78045,0.35961,0.00675,0.68329,0.62381,0.62035,0.34892,1.81454,1.3083,0.01547,0.00138639,0.00138639,0.00138639
339,397.667,1.0227,0.33207,0.00604,0.69677,0.63726,0.62913,0.37187,1.79399,1.26019,0.01557,0.00138556,0.00138556,0.00138556
340,398.83,0.84481,0.3192,0.00564,0.74135,0.62273,0.62256,0.37083,1.81264,1.255,0.01641,0.00138473,0.00138473,0.00138473
341,399.947,0.77281,0.30677,0.00512,0.79106,0.56385,0.61241,0.34985,1.8425,1.3162,0.01669,0.00138389,0.00138389,0.00138389
342,401.049,0.87698,0.35324,0.00521,0.70225,0.6335,0.63077,0.35288,1.8171,1.34613,0.01645,0.00138306,0.00138306,0.00138306
343,402.207,0.88205,0.35187,0.00449,0.72886,0.63339,0.63999,0.35616,1.86241,1.24188,0.01708,0.00138223,0.00138223,0.00138223
344,403.364,0.90011,0.34183,0.00521,0.72896,0.68016,0.65561,0.36587,1.84464,1.22098,0.01663,0.0013814,0.0013814,0.0013814
345,404.547,0.81724,0.37227,0.00515,0.69453,0.68996,0.64724,0.35186,1.83109,1.19246,0.01638,0.00138056,0.00138056,0.00138056
346,405.735,0.83923,0.33461,0.00522,0.7069,0.66238,0.63179,0.34873,1.86445,1.15316,0.01819,0.00137973,0.00137973,0.00137973
347,406.966,0.85972,0.29577,0.00575,0.73547,0.71832,0.66465,0.3476,1.86111,1.1605,0.01821,0.0013789,0.0013789,0.0013789
348,408.235,0.85891,0.28753,0.00551,0.63862,0.70714,0.65113,0.36401,1.89067,1.14376,0.01777,0.00137806,0.00137806,0.00137806
349,409.434,0.92409,0.37446,0.00661,0.6832,0.73872,0.67816,0.36298,1.87592,1.19208,0.01757,0.00137723,0.00137723,0.00137723
350,410.582,0.79767,0.31499,0.00576,0.70811,0.70093,0.64827,0.32248,1.8639,1.25513,0.01684,0.0013764,0.0013764,0.0013764
351,411.751,0.74574,0.28665,0.00507,0.67279,0.65159,0.60777,0.29958,1.88168,1.26098,0.01656,0.00137557,0.00137557,0.00137557
352,412.906,0.83101,0.3036,0.00433,0.61626,0.71932,0.63147,0.30674,1.84742,1.30554,0.01567,0.00137473,0.00137473,0.00137473
353,414.063,0.78226,0.30905,0.00624,0.65152,0.66369,0.63092,0.29937,1.86281,1.26349,0.01622,0.0013739,0.0013739,0.0013739
354,415.275,0.84662,0.32625,0.00534,0.6913,0.67384,0.6427,0.30187,1.89459,1.16731,0.0174,0.00137307,0.00137307,0.00137307
355,416.455,0.81495,0.36631,0.00453,0.62463,0.70033,0.65109,0.31022,1.87581,1.20377,0.01755,0.00137224,0.00137224,0.00137224
356,417.597,0.75481,0.29473,0.00375,0.64355,0.70934,0.62019,0.30993,1.88956,1.1662,0.01777,0.0013714,0.0013714,0.0013714
357,418.757,0.82435,0.32695,0.00443,0.65039,0.741,0.63572,0.31693,1.91976,1.10089,0.01771,0.00137057,0.00137057,0.00137057
358,419.923,0.79524,0.34363,0.00571,0.63321,0.72519,0.62165,0.3129,1.90086,1.1475,0.01708,0.00136974,0.00136974,0.00136974
359,421.132,0.73456,0.30547,0.00503,0.65066,0.72143,0.63435,0.31617,1.88016,1.15832,0.01667,0.00136891,0.00136891,0.00136891
360,422.321,0.9009,0.33765,0.00496,0.68887,0.70998,0.6248,0.32925,1.87803,1.18735,0.01698,0.00136807,0.00136807,0.00136807
361,423.546,0.84139,0.32074,0.00543,0.59718,0.69286,0.62784,0.33701,1.87607,1.23108,0.01703,0.00136724,0.00136724,0.00136724
362,424.818,0.8629,0.35176,0.00446,0.624,0.69365,0.66054,0.34158,1.8809,1.17807,0.01751,0.00136641,0.00136641,0.00136641
363,426.077,0.7875,0.33312,0.00461,0.72956,0.66587,0.68959,0.35254,1.86889,1.14146,0.01741,0.00136557,0.00136557,0.00136557
364,427.263,0.84145,0.26042,0.00498,0.77214,0.66587,0.69291,0.34616,1.86117,1.11493,0.01709,0.00136474,0.00136474,0.00136474
